,Age,workclass,People,Education,EduNum,Marriage,WorkType,Family,Race,Sex,capitalgain,capitalloss,hours,Country,IncomeRes
2904,35,0.0,147548,1.0,9,1.0,12.0,1.0,1.0,0.0,0,0,60,0.0,0.0
2905,62,3.0,116626,9.0,16,2.0,8.0,2.0,1.0,1.0,0,0,40,0.0,1.0
2906,46,1.0,110110,8.0,14,1.0,5.0,4.0,1.0,1.0,0,0,65,0.0,1.0
2907,44,0.0,230478,2.0,12,3.0,8.0,2.0,1.0,0.0,0,0,60,0.0,1.0
2908,28,0.0,398220,3.0,10,1.0,0.0,1.0,1.0,0.0,0,0,40,4.0,0.0
2909,38,3.0,187346,2.0,12,3.0,4.0,3.0,1.0,1.0,0,0,20,0.0,0.0
2910,59,3.0,175827,4.0,6,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
2911,37,0.0,211494,3.0,10,3.0,8.0,2.0,1.0,0.0,0,1980,55,0.0,0.0
2912,59,0.0,105745,11.0,11,1.0,0.0,1.0,1.0,0.0,0,0,45,0.0,1.0
2913,55,0.0,237428,3.0,10,3.0,8.0,2.0,1.0,0.0,0,1504,40,0.0,0.0
2914,40,0.0,200766,1.0,9,0.0,0.0,2.0,0.0,0.0,14344,0,40,0.0,1.0
2915,22,5.0,24896,3.0,10,0.0,5.0,2.0,1.0,1.0,0,0,32,0.0,0.0
2916,35,0.0,107164,7.0,13,1.0,8.0,1.0,1.0,0.0,0,0,50,0.0,1.0
2917,42,0.0,202083,11.0,11,1.0,5.0,1.0,1.0,0.0,0,0,40,26.0,0.0
2918,45,5.0,53768,8.0,14,3.0,8.0,2.0,1.0,1.0,0,0,70,0.0,0.0
2919,48,0.0,159577,4.0,6,0.0,0.0,2.0,1.0,0.0,0,0,40,0.0,0.0
2920,76,2.0,209674,6.0,4,3.0,3.0,2.0,1.0,1.0,0,0,7,0.0,0.0
2921,21,0.0,309348,3.0,10,0.0,4.0,2.0,1.0,1.0,0,0,18,0.0,0.0
2922,31,0.0,206046,7.0,13,1.0,8.0,1.0,1.0,0.0,0,0,45,0.0,1.0
2923,65,3.0,227531,7.0,13,3.0,4.0,2.0,1.0,1.0,0,0,35,0.0,0.0
2924,46,3.0,135339,1.0,9,5.0,6.0,2.0,2.0,0.0,0,0,45,18.0,1.0
2925,18,0.0,155503,0.0,7,0.0,4.0,0.0,1.0,0.0,0,0,20,0.0,0.0
2926,65,3.0,176835,8.0,14,5.0,5.0,2.0,1.0,1.0,7978,0,40,0.0,0.0
2927,18,0.0,163067,3.0,10,0.0,2.0,0.0,1.0,1.0,0,0,40,0.0,0.0
2928,35,0.0,212607,3.0,10,0.0,7.0,3.0,3.0,1.0,0,0,44,13.0,0.0
2929,53,6.0,162381,5.0,15,1.0,5.0,1.0,1.0,0.0,15024,0,45,0.0,1.0
2930,34,0.0,195890,3.0,10,1.0,5.0,4.0,1.0,1.0,0,0,40,0.0,1.0
2931,33,4.0,49358,4.0,6,0.0,4.0,3.0,0.0,1.0,0,0,40,0.0,0.0
2932,28,0.0,136077,11.0,11,1.0,6.0,1.0,1.0,0.0,0,0,40,20.0,0.0
2933,43,0.0,119297,1.0,9,1.0,4.0,1.0,1.0,0.0,0,0,40,0.0,0.0
2934,52,0.0,48947,11.0,11,2.0,4.0,3.0,1.0,1.0,0,0,13,0.0,0.0
2935,49,3.0,32825,1.0,9,3.0,12.0,2.0,1.0,0.0,0,0,70,0.0,0.0
2936,21,5.0,82847,3.0,10,0.0,8.0,2.0,1.0,1.0,0,0,38,0.0,0.0
2937,61,0.0,119684,1.0,9,1.0,4.0,1.0,1.0,0.0,0,0,50,0.0,0.0
2938,54,0.0,264143,12.0,5,3.0,13.0,2.0,1.0,0.0,0,0,24,0.0,0.0
2939,45,0.0,30690,6.0,4,0.0,4.0,2.0,1.0,0.0,0,0,10,0.0,0.0
2940,24,0.0,113631,7.0,13,0.0,4.0,2.0,1.0,0.0,0,0,40,0.0,0.0
2941,26,0.0,366889,1.0,9,0.0,12.0,2.0,1.0,0.0,0,0,40,0.0,0.0
2942,40,0.0,393962,11.0,11,0.0,5.0,2.0,1.0,1.0,0,0,50,0.0,0.0
2943,48,0.0,165484,7.0,13,4.0,10.0,2.0,1.0,0.0,0,0,65,0.0,1.0
2944,40,4.0,90737,3.0,10,1.0,7.0,1.0,1.0,0.0,0,1887,40,0.0,1.0
2945,34,0.0,379798,7.0,13,1.0,10.0,1.0,1.0,0.0,0,0,60,0.0,1.0
2946,29,0.0,190911,8.0,14,0.0,8.0,2.0,1.0,0.0,0,0,40,0.0,0.0
2947,25,0.0,72887,0.0,7,1.0,6.0,1.0,2.0,0.0,0,0,40,9.0,1.0
2948,65,0.0,192309,1.0,9,2.0,4.0,2.0,1.0,1.0,0,0,15,0.0,0.0
2949,58,3.0,98361,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
2950,47,0.0,121253,9.0,16,3.0,5.0,3.0,1.0,1.0,0,0,29,0.0,0.0
2951,56,5.0,270859,7.0,13,1.0,5.0,1.0,1.0,0.0,0,1902,48,0.0,1.0
2952,26,3.0,223705,1.0,9,3.0,4.0,3.0,1.0,1.0,0,0,40,16.0,0.0
2953,45,0.0,125892,8.0,14,1.0,8.0,1.0,1.0,0.0,0,1977,60,0.0,1.0
2954,37,3.0,202683,1.0,9,1.0,5.0,1.0,1.0,0.0,0,0,40,0.0,0.0
2955,58,2.0,99131,1.0,9,1.0,3.0,4.0,1.0,1.0,7298,0,40,0.0,1.0
2956,56,0.0,197577,1.0,9,3.0,4.0,2.0,1.0,1.0,0,0,40,0.0,0.0
2957,19,7.0,43627,1.0,9,0.0,4.0,0.0,1.0,0.0,0,0,10,0.0,0.0
2958,37,0.0,175185,11.0,11,0.0,13.0,2.0,1.0,0.0,0,0,40,0.0,0.0
2959,19,0.0,377405,3.0,10,0.0,8.0,2.0,1.0,1.0,0,0,20,0.0,0.0
2960,24,0.0,47541,8.0,14,0.0,12.0,2.0,1.0,0.0,0,0,25,0.0,0.0
2961,36,0.0,218729,3.0,10,1.0,7.0,0.0,1.0,1.0,0,0,30,0.0,1.0
2962,26,1.0,197430,7.0,13,0.0,5.0,2.0,1.0,1.0,0,0,50,0.0,0.0
2963,57,0.0,259010,3.0,10,1.0,12.0,1.0,1.0,0.0,0,0,84,0.0,0.0
2964,49,0.0,121124,1.0,9,1.0,5.0,1.0,1.0,0.0,0,0,50,0.0,0.0
2965,21,2.0,334593,3.0,10,0.0,3.0,2.0,1.0,0.0,0,0,40,0.0,0.0
2966,40,0.0,374764,3.0,10,1.0,8.0,1.0,1.0,0.0,0,0,45,0.0,1.0
2967,59,0.0,192845,1.0,9,1.0,13.0,1.0,1.0,0.0,0,0,40,0.0,1.0
2968,36,0.0,144524,1.0,9,3.0,0.0,3.0,0.0,1.0,0,0,40,0.0,0.0
2969,31,6.0,136402,2.0,12,1.0,10.0,1.0,1.0,0.0,0,0,40,0.0,0.0
2970,42,0.0,255847,6.0,4,1.0,7.0,1.0,1.0,0.0,0,0,40,4.0,0.0
2971,29,0.0,177955,12.0,5,0.0,11.0,3.0,1.0,1.0,0,0,24,12.0,0.0
2972,35,0.0,151835,8.0,14,1.0,5.0,1.0,1.0,0.0,99999,0,50,0.0,1.0
2973,18,0.0,65098,1.0,9,0.0,4.0,0.0,1.0,0.0,0,0,15,0.0,0.0
2974,27,3.0,328119,12.0,5,1.0,6.0,1.0,1.0,0.0,0,0,30,4.0,0.0
2975,55,0.0,125147,1.0,9,1.0,8.0,1.0,1.0,0.0,0,0,45,0.0,1.0
2976,52,0.0,62834,1.0,9,1.0,0.0,1.0,1.0,0.0,0,0,20,0.0,1.0
2977,51,5.0,230095,1.0,9,3.0,8.0,3.0,1.0,1.0,0,0,38,0.0,0.0
2978,41,4.0,348059,8.0,14,3.0,8.0,3.0,1.0,1.0,0,0,40,0.0,1.0
2979,34,0.0,425622,10.0,3,1.0,13.0,1.0,1.0,0.0,0,0,40,4.0,0.0
2980,25,1.0,336320,7.0,13,3.0,2.0,2.0,1.0,1.0,0,0,40,0.0,0.0
2981,28,0.0,225809,3.0,10,0.0,4.0,2.0,1.0,0.0,0,0,40,0.0,0.0
2982,80,0.0,216073,10.0,3,1.0,4.0,1.0,1.0,0.0,0,0,32,0.0,0.0
2983,27,0.0,267912,10.0,3,1.0,4.0,1.0,1.0,0.0,0,0,52,4.0,0.0
2984,28,0.0,108706,1.0,9,1.0,9.0,4.0,1.0,1.0,0,0,40,0.0,1.0
2985,43,0.0,575172,11.0,11,1.0,12.0,1.0,1.0,0.0,3103,0,32,0.0,1.0
2986,18,0.0,311489,3.0,10,0.0,7.0,0.0,1.0,1.0,0,0,26,0.0,0.0
2987,46,0.0,189123,2.0,12,1.0,9.0,1.0,1.0,0.0,7298,0,40,0.0,1.0
2988,42,0.0,95998,7.0,13,3.0,8.0,2.0,1.0,0.0,0,0,45,0.0,0.0
2989,50,6.0,177487,1.0,9,1.0,10.0,4.0,1.0,1.0,0,0,30,0.0,0.0
2990,30,0.0,213002,3.0,10,1.0,9.0,1.0,0.0,0.0,0,0,14,0.0,0.0
2991,55,0.0,272723,6.0,4,1.0,4.0,1.0,0.0,0.0,0,0,40,0.0,0.0
2992,58,0.0,84231,4.0,6,1.0,12.0,1.0,1.0,0.0,0,0,50,0.0,1.0
2993,41,0.0,475322,3.0,10,0.0,7.0,2.0,1.0,0.0,0,1617,35,0.0,0.0
2994,25,0.0,120268,1.0,9,0.0,10.0,0.0,1.0,0.0,0,1741,40,0.0,0.0
2995,22,2.0,60331,3.0,10,1.0,3.0,1.0,1.0,0.0,0,0,10,0.0,0.0
2996,59,0.0,172618,3.0,10,3.0,10.0,2.0,1.0,0.0,0,0,56,0.0,0.0
2997,36,5.0,173273,8.0,14,0.0,5.0,2.0,0.0,1.0,0,0,40,0.0,0.0
2998,25,0.0,52921,2.0,12,1.0,10.0,1.0,1.0,0.0,0,0,45,0.0,0.0
2999,19,0.0,210364,0.0,7,0.0,4.0,0.0,1.0,0.0,0,0,20,0.0,0.0
3000,34,0.0,87310,1.0,9,0.0,13.0,0.0,1.0,0.0,2174,0,40,0.0,0.0
3001,51,0.0,332489,2.0,12,1.0,8.0,1.0,1.0,0.0,0,0,55,8.0,1.0
3002,31,0.0,100333,0.0,7,0.0,0.0,2.0,1.0,1.0,0,0,36,0.0,0.0
3003,21,0.0,216867,3.0,10,0.0,13.0,0.0,1.0,0.0,0,0,40,0.0,0.0
3004,36,2.0,177974,0.0,7,1.0,3.0,1.0,1.0,0.0,0,0,40,0.0,0.0
3005,51,0.0,292110,1.0,9,0.0,7.0,2.0,1.0,1.0,0,0,35,0.0,0.0
3006,39,4.0,219137,2.0,12,0.0,7.0,3.0,1.0,1.0,0,0,40,0.0,0.0
3007,34,0.0,159589,1.0,9,1.0,0.0,1.0,1.0,0.0,0,2051,40,0.0,0.0
3008,38,0.0,186815,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,43,0.0,0.0
3009,21,0.0,22149,1.0,9,0.0,4.0,0.0,4.0,0.0,0,0,30,0.0,0.0
3010,22,0.0,228724,11.0,11,0.0,13.0,2.0,1.0,0.0,0,0,40,0.0,0.0
3011,29,5.0,187392,1.0,9,0.0,7.0,2.0,1.0,1.0,0,0,40,0.0,0.0
3012,25,0.0,105930,1.0,9,0.0,4.0,0.0,1.0,1.0,0,0,40,0.0,0.0
3013,53,5.0,182907,1.0,9,1.0,4.0,1.0,1.0,0.0,0,0,40,0.0,0.0
3014,68,0.0,322025,1.0,9,1.0,12.0,1.0,0.0,0.0,0,0,5,0.0,0.0
3015,21,0.0,263886,3.0,10,0.0,7.0,2.0,0.0,1.0,0,0,20,0.0,0.0
3016,34,1.0,362775,4.0,6,1.0,4.0,4.0,4.0,1.0,0,0,30,0.0,0.0
3017,53,0.0,96062,11.0,11,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,1.0
3018,59,2.0,191665,3.0,10,2.0,3.0,2.0,1.0,1.0,0,2205,40,0.0,0.0
3019,32,3.0,159322,3.0,10,0.0,6.0,0.0,1.0,0.0,0,1980,80,0.0,0.0
3020,33,1.0,163867,1.0,9,0.0,4.0,0.0,1.0,0.0,0,0,8,0.0,0.0
3021,34,3.0,136204,7.0,13,1.0,5.0,1.0,1.0,0.0,0,1902,32,0.0,1.0
3022,61,0.0,160431,1.0,9,2.0,4.0,3.0,1.0,1.0,0,0,40,0.0,0.0
3023,46,0.0,163324,1.0,9,1.0,4.0,4.0,1.0,1.0,0,0,40,0.0,0.0
3024,32,2.0,161309,5.0,15,1.0,3.0,4.0,1.0,1.0,15024,0,50,0.0,1.0
3025,26,0.0,208881,7.0,13,0.0,10.0,2.0,1.0,0.0,0,0,42,0.0,0.0
3026,37,3.0,183127,1.0,9,3.0,10.0,0.0,1.0,1.0,0,0,40,0.0,0.0
3027,41,0.0,192225,7.0,13,1.0,8.0,1.0,1.0,0.0,0,0,40,0.0,1.0
3028,59,1.0,222081,7.0,13,0.0,5.0,5.0,0.0,1.0,0,0,35,0.0,0.0
3029,28,0.0,183627,3.0,10,1.0,10.0,1.0,1.0,0.0,0,0,50,0.0,0.0
3030,39,0.0,187921,1.0,9,1.0,12.0,1.0,1.0,0.0,0,0,99,0.0,0.0
3031,25,0.0,25497,3.0,10,0.0,12.0,2.0,1.0,0.0,4101,0,40,0.0,0.0
3032,45,0.0,353824,3.0,10,1.0,13.0,1.0,1.0,0.0,0,0,40,0.0,1.0
3033,30,0.0,250804,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,1.0
3034,61,0.0,385583,3.0,10,3.0,6.0,2.0,1.0,0.0,0,0,40,0.0,0.0
3035,52,0.0,84788,4.0,6,0.0,0.0,2.0,1.0,0.0,0,0,40,0.0,0.0
3036,54,0.0,127704,6.0,4,4.0,6.0,2.0,1.0,0.0,0,0,40,0.0,0.0
3037,54,2.0,99208,15.0,1,1.0,3.0,1.0,1.0,0.0,0,0,16,0.0,0.0
3038,45,0.0,347993,6.0,4,1.0,6.0,1.0,1.0,0.0,0,0,44,4.0,0.0
3039,48,0.0,175958,7.0,13,3.0,5.0,2.0,1.0,0.0,0,0,30,0.0,0.0
3040,36,3.0,278553,5.0,15,1.0,5.0,1.0,0.0,0.0,15024,0,75,0.0,1.0
3041,49,0.0,186009,3.0,10,3.0,4.0,3.0,1.0,1.0,0,0,43,0.0,0.0
3042,31,0.0,55104,1.0,9,3.0,7.0,2.0,1.0,1.0,0,0,25,0.0,0.0
3043,65,1.0,179411,1.0,9,2.0,9.0,3.0,1.0,1.0,0,0,35,0.0,0.0
3044,56,0.0,68452,1.0,9,4.0,0.0,3.0,0.0,1.0,0,0,40,0.0,0.0
3045,38,1.0,202027,7.0,13,1.0,8.0,1.0,1.0,0.0,0,0,40,0.0,1.0
3046,70,0.0,113401,4.0,6,2.0,10.0,2.0,1.0,1.0,0,0,40,0.0,0.0
3047,37,0.0,186934,7.0,13,1.0,5.0,5.0,1.0,0.0,0,0,40,0.0,1.0
3048,43,4.0,190020,5.0,15,1.0,8.0,1.0,1.0,0.0,0,0,60,0.0,0.0
3049,28,0.0,198493,2.0,12,0.0,6.0,2.0,1.0,0.0,0,0,40,0.0,0.0
3050,42,0.0,256448,3.0,10,0.0,4.0,2.0,1.0,0.0,0,0,15,0.0,0.0
3051,30,0.0,622192,3.0,10,1.0,4.0,4.0,1.0,1.0,0,0,6,0.0,0.0
3052,77,0.0,133728,6.0,4,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
3053,33,0.0,181824,1.0,9,1.0,10.0,4.0,1.0,1.0,0,0,20,0.0,0.0
3054,17,0.0,286422,4.0,6,0.0,13.0,0.0,1.0,0.0,0,0,25,0.0,0.0
3055,59,0.0,378585,7.0,13,1.0,5.0,1.0,1.0,0.0,0,0,44,0.0,1.0
3056,44,0.0,121012,7.0,13,1.0,8.0,1.0,1.0,0.0,5013,0,45,0.0,0.0
3057,33,0.0,164864,7.0,13,3.0,5.0,3.0,1.0,1.0,0,323,40,0.0,0.0
3058,17,0.0,74706,0.0,7,0.0,11.0,0.0,1.0,0.0,0,0,20,0.0,0.0
3059,22,0.0,185582,3.0,10,0.0,10.0,2.0,1.0,0.0,0,0,25,0.0,1.0
3060,43,0.0,132633,3.0,10,1.0,13.0,4.0,1.0,1.0,0,0,40,5.0,0.0
3061,42,4.0,230438,3.0,10,1.0,7.0,1.0,1.0,0.0,0,1887,40,0.0,1.0
3062,26,0.0,175540,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
3063,47,1.0,115304,8.0,14,3.0,5.0,2.0,1.0,1.0,0,0,40,0.0,0.0
3064,28,0.0,340269,1.0,9,1.0,6.0,1.0,1.0,0.0,3137,0,45,0.0,0.0
3065,33,0.0,171889,13.0,8,0.0,10.0,0.0,1.0,1.0,0,0,35,0.0,0.0
3066,52,0.0,94873,1.0,9,2.0,4.0,3.0,1.0,0.0,0,0,19,0.0,0.0
3067,34,2.0,144194,11.0,11,1.0,3.0,1.0,1.0,0.0,0,0,35,0.0,0.0
3068,44,0.0,141131,13.0,8,3.0,0.0,3.0,2.0,1.0,0,0,40,15.0,0.0
3069,25,0.0,192735,1.0,9,4.0,7.0,2.0,1.0,1.0,0,0,70,0.0,0.0
3070,33,3.0,238186,3.0,10,0.0,1.0,0.0,1.0,0.0,0,0,98,0.0,0.0
3071,23,0.0,305609,2.0,12,0.0,5.0,2.0,1.0,1.0,0,0,52,0.0,0.0
3072,29,0.0,312845,1.0,9,3.0,4.0,3.0,1.0,1.0,0,0,30,0.0,0.0
3073,21,0.0,33884,3.0,10,0.0,7.0,2.0,1.0,1.0,0,0,40,0.0,0.0
3074,23,2.0,264874,11.0,11,0.0,3.0,5.0,1.0,1.0,0,0,40,5.0,0.0
3075,31,5.0,268832,1.0,9,0.0,7.0,2.0,0.0,1.0,0,0,37,0.0,0.0
3076,42,0.0,99651,2.0,12,1.0,6.0,1.0,1.0,0.0,0,0,55,0.0,0.0
3077,39,0.0,257597,2.0,12,1.0,9.0,1.0,1.0,0.0,0,0,42,0.0,0.0
3078,54,6.0,195904,11.0,11,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
3079,17,0.0,266497,12.0,5,0.0,13.0,5.0,1.0,0.0,0,0,40,4.0,0.0
3080,63,0.0,287972,7.0,13,2.0,4.0,5.0,0.0,1.0,0,0,20,0.0,0.0
3081,46,0.0,200569,1.0,9,1.0,10.0,4.0,1.0,1.0,0,0,40,0.0,0.0
3082,62,1.0,117292,8.0,14,0.0,5.0,2.0,1.0,1.0,8614,0,45,0.0,1.0
3083,64,2.0,223075,7.0,13,3.0,3.0,2.0,1.0,1.0,0,0,8,0.0,0.0
3084,54,0.0,175339,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,50,0.0,0.0
3085,22,6.0,333197,1.0,9,0.0,8.0,0.0,1.0,0.0,0,2205,45,0.0,0.0
3086,61,0.0,53707,6.0,4,1.0,12.0,1.0,1.0,0.0,0,0,50,0.0,0.0
3087,73,0.0,39212,1.0,9,2.0,4.0,2.0,1.0,1.0,0,0,20,0.0,0.0
3088,52,0.0,228500,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
3089,24,0.0,234663,1.0,9,0.0,13.0,0.0,1.0,0.0,0,0,60,0.0,0.0
3090,52,2.0,88073,7.0,13,3.0,3.0,2.0,1.0,1.0,0,0,40,0.0,0.0
3091,35,0.0,420040,1.0,9,3.0,7.0,2.0,1.0,0.0,0,0,40,0.0,0.0
3092,41,0.0,126517,3.0,10,4.0,10.0,3.0,0.0,1.0,0,0,20,0.0,0.0
3093,31,0.0,238002,7.0,13,1.0,12.0,1.0,1.0,0.0,0,0,55,4.0,0.0
3094,53,5.0,21412,3.0,10,1.0,4.0,1.0,1.0,0.0,0,0,40,0.0,0.0
3095,25,0.0,147804,1.0,9,1.0,12.0,1.0,1.0,0.0,0,0,60,0.0,0.0
3096,19,0.0,222445,3.0,10,0.0,7.0,0.0,1.0,1.0,0,0,10,0.0,0.0
3097,36,0.0,126675,7.0,13,1.0,5.0,1.0,1.0,0.0,0,0,45,0.0,1.0
3098,42,0.0,301080,1.0,9,3.0,7.0,3.0,1.0,1.0,0,0,40,0.0,0.0
3099,45,0.0,382532,9.0,16,1.0,5.0,1.0,1.0,0.0,0,0,50,0.0,1.0
3100,33,0.0,232356,0.0,7,1.0,6.0,1.0,1.0,0.0,0,0,45,0.0,1.0
3101,26,0.0,167350,3.0,10,1.0,0.0,1.0,1.0,0.0,3137,0,50,0.0,0.0
3102,28,2.0,375703,1.0,9,3.0,3.0,5.0,0.0,1.0,0,1721,40,0.0,0.0
3103,33,0.0,252708,13.0,8,0.0,10.0,5.0,1.0,1.0,0,0,40,4.0,0.0
3104,33,0.0,186824,0.0,7,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
3105,36,0.0,176101,3.0,10,1.0,13.0,1.0,1.0,0.0,0,0,40,0.0,0.0
3106,21,0.0,175121,3.0,10,0.0,1.0,0.0,1.0,0.0,0,0,40,0.0,0.0
3107,17,0.0,355850,0.0,7,0.0,12.0,0.0,1.0,0.0,0,1602,15,0.0,0.0
3108,45,0.0,180931,11.0,11,1.0,6.0,1.0,1.0,0.0,0,0,35,0.0,0.0
3109,45,5.0,30219,3.0,10,1.0,2.0,1.0,1.0,0.0,0,0,40,0.0,1.0
3110,41,4.0,350387,8.0,14,1.0,6.0,1.0,1.0,0.0,0,0,60,18.0,1.0
3111,24,0.0,194247,7.0,13,0.0,10.0,2.0,1.0,0.0,0,0,40,0.0,0.0
3112,57,0.0,137653,1.0,9,1.0,7.0,4.0,1.0,1.0,0,0,40,0.0,0.0
3113,48,0.0,131762,1.0,9,0.0,4.0,2.0,1.0,1.0,0,0,30,0.0,0.0
3114,31,3.0,283587,1.0,9,1.0,8.0,1.0,1.0,0.0,0,0,50,0.0,1.0
3115,33,6.0,218164,3.0,10,1.0,6.0,1.0,1.0,0.0,7298,0,55,0.0,1.0
3116,41,0.0,287581,7.0,13,1.0,8.0,1.0,1.0,0.0,7688,0,45,0.0,1.0
3117,41,0.0,281725,10.0,3,3.0,0.0,2.0,1.0,1.0,0,0,40,4.0,0.0
3118,63,0.0,50120,1.0,9,1.0,10.0,1.0,1.0,0.0,0,1573,25,0.0,0.0
3119,39,0.0,156667,1.0,9,0.0,4.0,2.0,1.0,0.0,0,0,18,0.0,0.0
3120,28,0.0,566066,3.0,10,0.0,7.0,2.0,0.0,1.0,0,0,45,0.0,0.0
3121,42,0.0,121352,7.0,13,1.0,5.0,1.0,1.0,0.0,0,0,80,5.0,1.0
3122,18,0.0,260977,13.0,8,0.0,10.0,0.0,1.0,1.0,0,0,20,0.0,0.0
3123,22,0.0,90860,3.0,10,0.0,7.0,0.0,2.0,1.0,0,0,40,0.0,0.0
3124,42,0.0,218302,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,55,0.0,0.0
3125,47,0.0,170142,1.0,9,1.0,0.0,1.0,1.0,0.0,0,0,50,0.0,0.0
3126,33,1.0,171889,1.0,9,3.0,12.0,3.0,1.0,1.0,0,0,43,0.0,0.0
3127,34,0.0,193172,1.0,9,0.0,10.0,0.0,1.0,1.0,0,0,35,0.0,0.0
3128,18,0.0,164134,1.0,9,0.0,9.0,0.0,1.0,1.0,0,0,10,0.0,0.0
3129,66,0.0,204283,6.0,4,1.0,12.0,1.0,0.0,0.0,0,0,40,0.0,0.0
3130,51,2.0,81169,1.0,9,4.0,3.0,3.0,1.0,1.0,0,0,38,0.0,0.0
3131,39,0.0,92143,11.0,11,1.0,8.0,4.0,1.0,1.0,7688,0,55,0.0,1.0
3132,35,0.0,181099,4.0,6,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
3133,56,5.0,102791,1.0,9,3.0,7.0,0.0,1.0,1.0,0,0,35,0.0,0.0
3134,46,1.0,364548,8.0,14,1.0,5.0,1.0,1.0,0.0,0,1977,42,0.0,1.0
3135,21,6.0,153516,3.0,10,0.0,6.0,0.0,1.0,0.0,0,0,40,0.0,0.0
3136,58,3.0,189528,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,84,0.0,0.0
3137,66,1.0,154171,3.0,10,2.0,0.0,2.0,1.0,0.0,0,0,20,0.0,0.0
3138,25,0.0,90752,7.0,13,0.0,10.0,0.0,1.0,1.0,0,0,30,0.0,0.0
3139,57,0.0,278763,11.0,11,5.0,8.0,2.0,1.0,1.0,0,0,47,0.0,0.0
3140,28,0.0,253581,3.0,10,0.0,7.0,2.0,1.0,1.0,0,0,40,0.0,0.0
3141,38,0.0,59660,11.0,11,1.0,9.0,1.0,1.0,0.0,0,0,50,0.0,1.0
3142,57,3.0,170988,1.0,9,1.0,12.0,1.0,1.0,0.0,0,0,55,0.0,0.0
3143,18,2.0,160984,0.0,7,0.0,3.0,0.0,1.0,1.0,0,0,6,0.0,0.0
3144,24,0.0,493732,14.0,2,0.0,1.0,0.0,1.0,1.0,0,0,40,4.0,0.0
3145,36,0.0,325802,1.0,9,4.0,10.0,2.0,1.0,1.0,0,0,40,0.0,0.0
3146,42,0.0,196344,3.0,10,1.0,1.0,1.0,1.0,0.0,0,0,40,3.0,0.0
3147,32,5.0,316589,8.0,14,1.0,8.0,1.0,1.0,0.0,0,0,40,0.0,1.0
3148,35,6.0,365739,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,50,0.0,0.0
3149,40,0.0,309990,3.0,10,4.0,4.0,3.0,1.0,1.0,0,0,40,0.0,0.0
3150,26,0.0,241852,13.0,8,0.0,6.0,3.0,1.0,0.0,0,0,40,0.0,0.0
3151,41,0.0,184105,1.0,9,1.0,8.0,1.0,1.0,0.0,0,0,55,0.0,1.0
3152,50,0.0,134680,1.0,9,0.0,4.0,2.0,1.0,0.0,0,0,40,0.0,0.0
3153,20,0.0,274545,3.0,10,0.0,7.0,0.0,1.0,1.0,0,0,10,0.0,0.0
3154,36,0.0,207853,7.0,13,1.0,10.0,1.0,1.0,0.0,15024,0,65,0.0,1.0
3155,25,0.0,284061,3.0,10,0.0,9.0,2.0,1.0,0.0,0,0,45,0.0,0.0
3156,62,0.0,186446,3.0,10,3.0,9.0,3.0,1.0,1.0,0,0,43,0.0,0.0
3157,22,0.0,255575,1.0,9,0.0,4.0,2.0,1.0,1.0,0,0,35,0.0,0.0
3158,52,4.0,302661,2.0,12,2.0,8.0,3.0,1.0,0.0,13550,0,40,0.0,1.0
3159,52,0.0,148509,4.0,6,5.0,5.0,5.0,2.0,0.0,0,0,45,5.0,0.0
3160,48,0.0,211239,8.0,14,1.0,8.0,1.0,1.0,0.0,0,2415,60,0.0,1.0
3161,70,0.0,50468,1.0,9,3.0,13.0,2.0,1.0,0.0,0,3175,15,0.0,0.0
3162,41,0.0,316820,7.0,13,3.0,10.0,2.0,1.0,0.0,0,0,40,0.0,1.0
3163,21,0.0,145964,3.0,10,1.0,6.0,1.0,1.0,0.0,7298,0,60,0.0,1.0
3164,39,0.0,185084,3.0,10,1.0,0.0,1.0,1.0,0.0,0,0,55,0.0,0.0
3165,29,0.0,183111,11.0,11,0.0,12.0,0.0,1.0,0.0,0,0,60,0.0,0.0
3166,28,0.0,63042,1.0,9,0.0,7.0,0.0,1.0,0.0,0,0,35,0.0,0.0
3167,31,0.0,339738,1.0,9,1.0,12.0,5.0,0.0,0.0,0,0,40,0.0,0.0
3168,23,0.0,273049,6.0,4,1.0,1.0,1.0,1.0,0.0,0,0,20,0.0,0.0
3169,54,5.0,239256,3.0,10,1.0,7.0,1.0,1.0,0.0,0,0,40,0.0,0.0
3170,73,3.0,110102,1.0,9,2.0,1.0,2.0,1.0,0.0,0,1668,77,0.0,0.0
